@relation wicket

@attribute text string
@attribute isSurprise {0,1}

@data
'dropping ajax request causes componentnotfoundexception   \tissue described in http://osdir.com/ml/users-wicket.apache.org/2011-11/msg00019.html   ',1
'AbstractResourceAggregatingHeaderResponse forgets some information about references   \tSeen in Wicket 1.5.3 and SVN r1199294. AbstractResourceAggregatingHeaderResponse.java public void renderJavaScriptReference(String url  String id  boolean defer) { topLevelReferences.add(new ResourceReferenceAndStringData(null  null  url  null  ResourceType.JS  defer  null  null)); }forgets the id. public void renderCSSReference(ResourceReference reference  PageParameters pageParameters  String media  String condition) { topLevelReferences.add(new ResourceReferenceAndStringData(reference  null  null  media  ResourceType.CSS  false  null  condition)); }forgets the page parameters.I think a quickstart should not be necessary.   ',0
'DebugBar displays stacktrace with FeedbackPanels   \tClicking Inspector from DebugBar when a FeedbackPanel is displaying a message results in this stacktrace in log. Everything seems to work  extra stuff in logs is just annoying.ERROR - Component - Error while getting default model object for Component: [ListItem &#91;Component id = 0  page = com.mycompany.HomePage  path = 8:form:feedback:feedbackul:messages:0.ListItem  isVisible = true  isVersioned = false&#93;  children = &#91;Component id = message&#93;]java.lang.IndexOutOfBoundsException: Index: 0 at java.util.Collections$EmptyList.get(Collections.java:3204) at org.apache.wicket.markup.html.list.ListItemModel.getObject(ListItemModel.java:58) at org.apache.wicket.Component.getDefaultModelObject(Component.java:1640) at org.apache.wicket.Component.getDefaultModelObjectAsString(Component.java:1668) at org.apache.wicket.markup.html.debug.PageView$4.component(PageView.java:211) at org.apache.wicket.markup.html.debug.PageView$4.component(PageView.java:184) at org.apache.wicket.util.visit.Visits.visitChildren(Visits.java:143) at org.apache.wicket.util.visit.Visits.visitChildren(Visits.java:161) at org.apache.wicket.util.visit.Visits.visitChildren(Visits.java:161) at org.apache.wicket.util.visit.Visits.visitChildren(Visits.java:161) at org.apache.wicket.util.visit.Visits.visitChildren(Visits.java:161) at org.apache.wicket.util.visit.Visits.visitChildren(Visits.java:122) at org.apache.wicket.util.visit.Visits.visitChildren(Visits.java:191) at org.apache.wicket.MarkupContainer.visitChildren(MarkupContainer.java:923) at org.apache.wicket.markup.html.debug.PageView.getComponentData(PageView.java:182) at org.apache.wicket.markup.html.debug.PageView.&lt;init&gt;(PageView.java:130) at org.apache.wicket.devutils.inspector.InspectorPage.&lt;init&gt;(InspectorPage.java:66) at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:57) at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) at java.lang.reflect.Constructor.newInstance(Constructor.java:525) at org.apache.wicket.session.DefaultPageFactory.newPage(DefaultPageFactory.java:173) at org.apache.wicket.session.DefaultPageFactory.newPage(DefaultPageFactory.java:97) at org.apache.wicket.session.DefaultPageFactory.newPage(DefaultPageFactory.java:47) at org.apache.wicket.DefaultMapperContext.newPageInstance(DefaultMapperContext.java:107) at org.apache.wicket.request.handler.PageProvider.resolvePageInstance(PageProvider.java:264) at org.apache.wicket.request.handler.PageProvider.getPageInstance(PageProvider.java:165) at org.apache.wicket.request.handler.render.PageRenderer.getPage(PageRenderer.java:78) at org.apache.wicket.request.handler.render.WebPageRenderer.renderPage(WebPageRenderer.java:105) at org.apache.wicket.request.handler.render.WebPageRenderer.respond(WebPageRenderer.java:224) at org.apache.wicket.request.handler.RenderPageRequestHandler.respond(RenderPageRequestHandler.java:167) at org.apache.wicket.request.cycle.RequestCycle$HandlerExecutor.respond(RequestCycle.java:750) at org.apache.wicket.request.RequestHandlerStack.execute(RequestHandlerStack.java:64) at org.apache.wicket.request.cycle.RequestCycle.execute(RequestCycle.java:252) at org.apache.wicket.request.cycle.RequestCycle.processRequest(RequestCycle.java:209) at org.apache.wicket.request.cycle.RequestCycle.processRequestAndDetach(RequestCycle.java:280) at org.apache.wicket.protocol.http.WicketFilter.processRequest(WicketFilter.java:162) at org.apache.wicket.protocol.http.WicketFilter.doFilter(WicketFilter.java:218) at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1326) at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:479) at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:119) at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:520) at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:227) at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:940) at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:409) at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:186) at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:874) at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:117) at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:110) at org.eclipse.jetty.server.Server.handle(Server.java:349) at org.eclipse.jetty.server.HttpConnection.handleRequest(HttpConnection.java:441) at org.eclipse.jetty.server.HttpConnection$RequestHandler.headerComplete(HttpConnection.java:904) at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:565) at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:217) at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:50) at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:245) at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:598) at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:533) at java.lang.Thread.run(Thread.java:722)   ',1
'UrlRenderer renders invalid relative URLs if first segment contains colon   \tSeen on Wicket 1.5.3.If a relative url of a link starts with a path segment containing a colon then the whole uri will be regarded as absolute uri  so typically browsers will complain that there is no handle for the protocol foo in foo:bar/dee/per.See also the attached quickstart. The start page contains three links  one relative with colon  one absolute and one to a mounted page without colon for comparison.The application also has a static switch to add an extended urlrenderer  prepending \'./\' if needed. This fix is merely a quick shot and there might be better alternatives.   ',1
'Wicket autocomplete keeps working on the replaced element when somehow the element is replaced by another ajax request when it is shown.   \t   ',1
'Thread Test Uses Sun Proprietary API   \tThe ResourceTestPage class uses classes from com.sun.* packages to do image I/O. This breaks the build for me using Oracle\'s JDK7 on linux (see environment). You should use the ImageIO class instead.   ',1
'Select component loses it\'s value   \tSelect component loses selected option and shows the first option in some situations (one example is when you try to submit a form  but there are validation errors).It was working fine in 1.4.18  but it\'s broken in 1.4.19.This must be caused by the solution from this issue https://issues.apache.org/jira/browse/WICKET-3962I think the problem is likely in Select.isSelected method  where String[] paths = getInputAsArray() is actually an array of uuid-s  so uuid-s are compared to paths.I haven\'t tested wicket 1.5  but this problem may also affect 1.5 versions.   ',1
'Performance regression in Component.configure() in 1.5   \tWicket 1.5 is slower than 1.4 in rendering deep component trees.See the attached application that adds recursively components with specified depth. In 1.5 it is several times slower than 1.4.I found several problems:1) org.apache.wicket.Component.configure() calls org.apache.wicket.Component.setRenderAllowed()The problems is that configure() is called for each component in the hierarchy and setRenderAllowed() is overwritten in MarkupContainer to visit all children and call it for them. And the final result is that setRenderAllowed() is called for the parent and all its children  then for the first child and all its children again  and so on...The solution is to completely remove org.apache.wicket.MarkupContainer.setRenderAllowed()2) If you increase the number of components to &gt; 1000 in 1.5 we hit StackOverflowError in 2.1) org.apache.wicket.MarkupContainer.getMarkupType()2.2) org.apache.wicket.Component.getLocale()2.3) org.apache.wicket.MarkupContainer.internalMarkRendering(boolean)For 2.1 and 2.2 I suggest to add transient fields which will cache the calculated value after the first call of the get method.For 2.3 I don\'t see a solution for now   ',1
'CheckGroupSelector \'Select all\' behavior broken when the CheckGroup contains a single check box.   \tWhen CheckGroupSelector is used with a CheckGroup that contains a single checkbox  select all behavior is broken. The problem is in CheckGroupSelector.js which assumes &gt;1 checkboxes in a CheckGroup.   ',1
'ListView causes page ID increment   \tA ListView with setReuseItems(false) causes the page ID to increment when the page is reloaded or the back button is pressed. This new ID is not reflected in the URL so Ajax actions against the new ID are lost when navigating away and back again. Steps to reproduce in quickstart1) Load quickstart project in browser2) Click \'Link to Other\' then click browser\'s back button.3) Notice the log statement indicates the HomePage ID is 2  yet the URL remains at ID 04) Click \'Ajax Increment Link\' a few times5) Click \'Link to Other\' then click browser\'s back button6) Notice the counter is at zero  and subsequent clicks to the \'Ajax Increment Link\' start from zero. The current page ID output in the log is 4.   ',0
'MockHttpServletResponse.addCookie(Cookie) adds duplicate cookies   \torg.apache.wicket.protocol.http.mock.MockHttpServletResponse.addCookie(Cookie) makes a bad check whether the cookie to be added is already in the list of cookies.Since javax.servlet.http.Cookie doesn\'t implement #equals() \'cookies.remove(cookie)\' wont remove the previous cookie because the identity is different.According to http://www.ietf.org/rfc/rfc2109.txt  p.4.3.3 : If a user agent receives a Set-Cookie response header whose NAME is the same as a pre-existing cookie  and whose Domain and Path attribute values exactly (string) match those of a pre-existing cookie  the new cookie supersedes the old. However  if the Set- Cookie has a value for Max-Age of zero  the (old and new) cookie is discarded. Otherwise cookies accumulate until they expire (resources permitting)  at which time they are discarded.I.e. the equality is on the name  path and domain.   ',0
'FormTester doesn\'t handle nested forms correctly   \tWhile working on WICKET-4295  I discovered that FormTester doesn\'t handle nested form submits correctly.The browser will always submit the outermost form  because that is the only form it sees. Wicket will then determine the correct form by looking at the submitting component. If you create a FormTester on an inner form  however  the test request will point directly at that inner form. This is a problem for the new feature in WICKET-4295  but also in general since it does not correctly model the actual interaction. Also the submitting component is not found due to the wrong form being looked at. (form.getRootForm() == Form.this in Form#findSubmittingButton()) This means that for a nested form  the submitting component could never be found! I think it\'s mostly luck that this is not a bigger issue in tests It is possible to have the correct handling in a test  if you do newFormTester(outerForm) and then submit with a submit button in the inner form (formtester.submit(\'inner:submitButton\')).I think FormTester should do the correct thing on its own though. The fix is trivial: in submit() don\'t just use the form it\'s pointing at  but use form.getRootForm(). This fixes both the correct request handling  as well as the issue with not finding the submitting component.I\'ll attach the appropriate patches.   ',0
'StringValueConversionException for correct situation   \tStringValue.toOptionalLong() produces org.apache.wicket.util.string.StringValueConversionException if empty string was passed.Let me suggest  that this behavior should be changes for all toOptionalXXX methods except getOptionalString method.The problem in inner code:The problem in following code:public final Long toOptionalLong() throws StringValueConversionException { return (text == null) ? null : toLongObject(); }Should be something like this:The problem in following code:public final Long toOptionalLong() throws StringValueConversionException { return Strings.isEmpty() ? null : toLongObject(); }But there is another problem: what to do if incorrect param was passed - for example \'abc\' for parameter of Long type?   ',0
